"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.539119417E0,1.984121511E-3,2.210959792E-5,1.286313683E-2,1.301528010E-2
2.549076417E0,2.346786670E-3,7.968153805E-4,1.329199970E-2,1.352107904E-2
2.559033417E0,1.765418681E-3,4.079937935E-4,1.030553132E-2,1.046361018E-2
2.568990417E0,8.446989814E-4,-4.722345620E-4,1.337789558E-2,1.341285249E-2
2.578947417E0,-6.019300781E-4,-2.570515499E-4,1.366178878E-2,1.367745839E-2
2.588904417E0,9.731947212E-4,-3.160657361E-4,1.529907808E-2,1.533325782E-2
2.598861417E0,-7.112547755E-4,-9.424416348E-4,1.692866534E-2,1.696979050E-2
2.608817417E0,-1.604772173E-3,1.157644205E-3,1.917753182E-2,1.927934544E-2
2.618774417E0,7.811539108E-4,-1.683440059E-4,1.336012222E-2,1.338399816E-2
2.628731417E0,2.254186431E-3,-1.124929637E-3,1.260050572E-2,1.284988590E-2
2.638688417E0,-2.987198532E-4,-1.820546575E-3,1.158824004E-2,1.173417789E-2
2.648645417E0,-3.763397690E-4,3.345133737E-3,1.097586751E-2,1.148047120E-2
2.658602417E0,1.752008684E-4,-1.838216558E-4,9.538028389E-3,9.541408245E-3
2.668559417E0,3.060841700E-4,5.800202489E-4,1.401409134E-2,1.402942861E-2
2.678516417E0,-1.701939153E-3,-3.361068666E-4,1.522609591E-2,1.532460641E-2
2.688473417E0,-1.800225815E-3,5.812244490E-4,1.363314688E-2,1.376376870E-2
2.698430417E0,-1.860840712E-4,1.393222250E-3,1.622733101E-2,1.628809281E-2
2.708387417E0,-1.218171092E-3,1.605992205E-3,1.328546740E-2,1.343751450E-2
2.718344417E0,-3.324036952E-4,2.698686905E-3,1.148224063E-2,1.179979886E-2
2.728301417E0,6.864083698E-4,-2.277274616E-3,1.126226410E-2,1.151067890E-2
2.738257417E0,-4.129444715E-4,-2.530807629E-3,1.074294746E-2,1.104474674E-2
2.748214417E0,-1.465035137E-3,1.092737541E-3,9.108187631E-3,9.289751622E-3
2.758171417E0,3.967806697E-4,1.825905405E-3,1.275911368E-2,1.289520638E-2
2.768128417E0,3.383078147E-4,-6.552785635E-5,1.477194577E-2,1.477596454E-2
2.778085417E0,-1.963728806E-3,-6.429012865E-4,1.472134888E-2,1.486565390E-2
2.788042417E0,1.489216462E-3,-2.426551655E-4,1.231616735E-2,1.240824829E-2
