"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.145436542E0,1.361017115E-3,2.851141617E-4,-1.080209911E-1,1.080299411E-1
2.155393542E0,2.723756712E-3,-2.677580342E-4,-1.109680384E-1,1.110017842E-1
2.165350542E0,5.843376275E-4,-2.814251930E-4,-1.140519381E-1,1.140537822E-1
2.175306542E0,-2.181887859E-3,-4.433449358E-4,-1.125536412E-1,1.125756605E-1
2.185263542E0,2.727326937E-4,-1.538086683E-3,-1.083152741E-1,1.083265374E-1
2.195220542E0,2.496738452E-3,-2.558077686E-3,-1.070071161E-1,1.070668032E-1
2.205176542E0,4.249950871E-5,-1.501615159E-3,-1.089738011E-1,1.089841548E-1
2.215133542E0,1.339991577E-3,-1.994833350E-3,-1.136527136E-1,1.136781168E-1
2.225090542E0,1.781172352E-3,-5.748867989E-4,-1.159945130E-1,1.160096122E-1
2.235046542E0,1.871453482E-3,2.661393955E-4,-1.165907905E-1,1.166061130E-1
2.245003542E0,1.063221833E-3,3.641704097E-4,-1.144887954E-1,1.144943114E-1
2.254960542E0,-1.221504062E-3,3.766641021E-5,-1.109270826E-1,1.109338143E-1
2.264916542E0,3.208566923E-4,6.910469383E-4,-1.078099236E-1,1.078126158E-1
2.274873542E0,1.288116793E-3,-2.160132863E-3,-1.103684232E-1,1.103970754E-1
2.284830542E0,1.481217565E-3,-7.300907746E-4,-1.119144186E-1,1.119266016E-1
2.294786542E0,9.083716432E-4,-6.829574704E-5,-1.126505211E-1,1.126542041E-1
2.304743542E0,1.048743026E-3,-2.572422847E-3,-1.088222563E-1,1.088577085E-1
2.314700542E0,2.839452587E-3,-3.283284605E-5,-1.088656634E-1,1.089026916E-1
2.324656542E0,4.650095943E-4,-6.178934127E-4,-1.081921905E-1,1.081949542E-1
2.334613542E0,2.775035333E-3,-3.643777221E-3,-1.105000824E-1,1.105949643E-1
2.344570542E0,1.459781430E-3,1.280061901E-3,-1.144117564E-1,1.144282287E-1
2.354526542E0,6.536425208E-4,-4.712324589E-4,-1.168996841E-1,1.169024612E-1
2.364483542E0,-3.446836490E-5,1.374311745E-3,-1.139203906E-1,1.139286852E-1
2.374440542E0,-8.094483055E-4,-2.627335489E-4,-1.093240380E-1,1.093273503E-1
2.384397542E0,1.134182094E-4,-4.343986511E-4,-1.048919335E-1,1.048928943E-1
2.394353542E0,6.361713167E-5,-1.240004785E-3,-1.060506776E-1,1.060579458E-1
2.404310542E0,-7.691427600E-4,-4.689805210E-4,-1.062940210E-1,1.062978383E-1
2.414267542E0,1.016240334E-3,-1.062066294E-3,-1.105329767E-1,1.105427504E-1
2.424223542E0,6.247641286E-4,1.527063549E-3,-1.120567098E-1,1.120688559E-1
2.434180542E0,-2.959584352E-3,1.098294742E-3,-1.132173166E-1,1.132613180E-1
2.444137542E0,-2.852990292E-6,2.136267722E-5,-1.124305725E-1,1.124305746E-1
2.454093542E0,1.942319795E-3,-3.924928606E-4,-1.111977920E-1,1.112154468E-1
2.464050542E0,-1.028979197E-3,-4.308735952E-4,-1.073868796E-1,1.073926737E-1
2.474007542E0,7.713176892E-4,-1.205054112E-3,-1.081429496E-1,1.081524140E-1
2.483963542E0,1.489744755E-4,2.845823765E-4,-1.092274487E-1,1.092279210E-1
2.493920542E0,2.391089685E-3,6.787301973E-4,-1.160800308E-1,1.161066386E-1
2.503877542E0,2.859520027E-4,-1.533194445E-3,-1.173720434E-1,1.173824051E-1
2.513833542E0,1.557877753E-3,4.884107038E-4,-1.148377806E-1,1.148493856E-1
2.523789875E0,3.090431448E-3,-5.694562569E-4,-1.111344993E-1,1.111789188E-1
2.533746875E0,-3.647536505E-4,-1.142036170E-3,-1.095539182E-1,1.095604778E-1
2.543702875E0,2.268785145E-3,-1.580793411E-3,-1.095530167E-1,1.095879089E-1
2.553659875E0,-4.204749130E-4,-1.272186637E-6,-1.121272296E-1,1.121280180E-1
2.563616875E0,-3.393712686E-4,-2.484982833E-4,-1.120752394E-1,1.120760287E-1
2.573572875E0,1.568783540E-3,-2.453029156E-4,-1.125229150E-1,1.125341177E-1
